,CATEGORIE,long,lat,Address,Neighborhood
865,Introduction,-73.62419376110789,45.61660358300642,"5992, Rue Arthur-Chevrier, Montréal-Nord-Est, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 3W1, Canada",
866,Introduction,-73.62419376110789,45.61660358300642,"5992, Rue Arthur-Chevrier, Montréal-Nord-Est, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 3W1, Canada",
867,Vols qualifiés,-73.62443869605491,45.57041184017915,"8901, Boulevard Saint-Michel, Saint-Michel, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 2Y5, Canada",
868,Vol dans / sur véhicule à moteur,-73.64407272641397,45.59413748908381,"11414, Avenue des Récollets, Montreal-Nord-Ouest, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 5M3, Canada",
869,Vol de véhicule à moteur,-73.59702476824002,45.635170879709904,"12284, Avenue Jules Tremblay, Marc-Aurèle-Fortin, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 5M9, Canada",
870,Introduction,-73.5804302609962,45.49281695090471,"1871, Rue Sainte-Catherine Ouest, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 2T2, Canada",
871,Méfait,-73.56689131308991,45.51816992055932,"505, Rue Sherbrooke Est, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 1K1, Canada",
872,Méfait,-73.59161596154756,45.476246745150966,"4500, Rue Saint-Antoine Ouest, Saint-Henri, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4C1C2, Canada",
873,Méfait,-73.56005762368886,45.554126250954745,"3890, Avenue du Mont-Royal Est, Petite-Côte, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 2K3, Canada",
874,Méfait,-73.72598296744476,45.44555595869393,"403, Avenue Mousseau-Vermette, Dorval, Agglomération de Montréal, Montréal (06), Québec, H9S 1A7, Canada",
875,Vol de véhicule à moteur,-73.67907704484436,45.533687324033615,"10250, Place de l'Acadie, Chameran, Nouveau-Bordeau, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4N 2V4, Canada",
876,Introduction,-73.57993362545614,45.536383498733684,"1871, Avenue Laurier Est, Lorimier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2H 1E4, Canada",
877,Vols qualifiés,-73.563690128659,45.51239599416597,"186, Boulevard De Maisonneuve Est, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X0C4, Canada",
878,Introduction,-73.78951234800711,45.49584335474122,"1001, Rue Hyman, Pierrefonds-Est/Roxboro, Pierrefonds-Roxboro, Dollard-Des-Ormeaux, Agglomération de Montréal, Montréal (06), Québec, H9B 2K4, Canada",
879,Introduction,-73.64271157076476,45.48135462583983,"47, Croissant Merton, Hampstead, Agglomération de Montréal, Montréal (06), Québec, H3X 1H9, Canada",
880,Introduction,-73.72790368214245,45.499735235624314,"2401, Rue Guénette, Nouveau Saint-Laurent, Bois-Francs, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4S 1V4, Canada",
881,Introduction,-73.79844697133605,45.477115004278154,"2800, Autoroute Félix-Leclerc, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9R 5J2, Canada",
882,Méfait,-73.57076845002484,45.54552639046543,"2805, Boulevard Saint-Joseph Est, Vieux-Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Y 1Z6, Canada",
883,Vol de véhicule à moteur,-73.54958604798269,45.59403192082527,"6252, Place de Malicorne, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 1T4, Canada",
884,Méfait,-73.55116869883933,45.52204052885606,"1825, Rue Sainte-Rose, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2K 4C4, Canada",
885,Vol de véhicule à moteur,-73.63084464202227,45.459536006923905,"6865, Boulevard De Maisonneuve Ouest, Upper Lachine, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4B2Y2, Canada",
886,Introduction,-73.5618014175494,45.51804571224971,"917, Rue Robin, Village gai, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 3L6, Canada",
887,Vol dans / sur véhicule à moteur,-73.82921674258631,45.46256275647222,"6701, Autoroute Félix-Leclerc, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9R 1B9, Canada",
888,Introduction,-73.54714082328226,45.626442453356724,"10000, Boulevard Métropolitain, Anjou, Montréal-Est, Agglomération de Montréal, Montréal (06), Québec, H1K 1A3, Canada",
889,Vol dans / sur véhicule à moteur,-73.67038962194786,45.535700322621814,"10071, Rue Jules-Crépeau, Nouveau-Bordeau, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4N2V3, Canada",
890,Vol de véhicule à moteur,-73.60154562699803,45.56880060392643,"7903, 20e Avenue, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 3S6, Canada",
891,Vol dans / sur véhicule à moteur,-73.60431719484829,45.534744017967775,"450, Rue Beaubien Est, Saint-Édouard, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2S 1S3, Canada",
892,Méfait,-73.5752967417145,45.5321799060808,"1651, Avenue du Mont-Royal Est, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2H 1J2, Canada",
893,Introduction,-73.63666674584545,45.591376186970116,"10921, Avenue Saint-Julien, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 4A3, Canada",
894,Vol dans / sur véhicule à moteur,-73.50210078693036,45.67693941297839,"2070, Rue Réal Benoit, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 5J4, Canada",
895,Introduction,-73.56347229418664,45.46262831582281,"4076, Boulevard LaSalle, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 2A8, Canada",
896,Méfait,-73.580535141223,45.494562584392526,"1800, Boulevard De Maisonneuve Ouest, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 1J9, Canada",
897,Introduction,-73.57190348341997,45.45688677680726,"4849, Rue de Verdun, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 2R9, Canada",
898,Méfait,-73.49951993117395,45.65113230386407,"1515, Boulevard du Tricentenaire, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 3B1, Canada",
899,Méfait,-73.62823402286749,45.587422215450275,"10301, Avenue Pelletier, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 3Z7, Canada",
900,Vol dans / sur véhicule à moteur,-73.69341168993863,45.4438042966852,"827, Rue Gameroff, Lachine-Ouest, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8S 1X8, Canada",
901,Vol dans / sur véhicule à moteur,-73.6260852012385,45.460420665907144,"6600, Rue Saint-Jacques, Upper Lachine, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4B 1V2, Canada",
902,Méfait,-73.5799942610479,45.56778895829608,"4468, Rue Saint-Zotique, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1T 3J4, Canada",
903,Introduction,-73.62892914390787,45.52093342761119,"305, Avenue Monmouth, Mont-Royal, Agglomération de Montréal, Montréal (06), Québec, H3N 1T2, Canada",
904,Vol de véhicule à moteur,-73.64061399271577,45.59206876405983,"11064, Avenue Gariépy, Montreal-Nord-Ouest, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 5M3, Canada",
905,Méfait,-73.55116869883933,45.52204052885606,"1825, Rue Sainte-Rose, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2K 4C4, Canada",
906,Vol dans / sur véhicule à moteur,-73.93306880670758,45.45606004687833,"20874, Boulevard Gouin Ouest, Pierrefonds-Ouest, Pierrefonds-Roxboro, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9K 1G5, Canada",
907,Vol de véhicule à moteur,-73.61902545002302,45.504471560056714,"2800, Avenue Willowdale, Édouard-Montpetit, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3T 1B9, Canada",
908,Vol de véhicule à moteur,-73.63528785785925,45.60662050773347,"5039, Boulevard Léger, Centre-Nord, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 5W2, Canada",
909,Méfait,-73.63085191165798,45.42771072770122,"1667, Rue Béique, Cecil-P.-Newman, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8N 1T6, Canada",
910,Vol dans / sur véhicule à moteur,-73.64242332693014,45.42784504687135,"250, Rue Juneau, Cecil-P.-Newman, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 1Y7, Canada",
911,Vol de véhicule à moteur,-73.60371255690721,45.540813963801526,"1251, Rue Saint-Zotique Est, Père-Marquette, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2S 2M6, Canada",
912,Introduction,-73.55397794988055,45.536335174564144,"2235, Rue Hogan, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2K 1X4, Canada",
913,Méfait,-73.64412252700555,45.44536541330779,"140, Rue Camille, Saint-Pierre, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 1L8, Canada",
914,Vol de véhicule à moteur,-73.60304595748411,45.54153420275932,"1298, Rue Saint-Zotique Est, Père-Marquette, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2S 2M6, Canada",
915,Méfait,-73.55897457401244,45.499872213814356,"406, Rue Saint-Henri, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3C 1H8, Canada",
916,Vol dans / sur véhicule à moteur,-73.84091861152693,45.45717476354427,"9999, Autoroute Félix-Leclerc, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9R 4S1, Canada",
917,Introduction,-73.58703032608841,45.5280458175072,"5019, Rue Resther, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J1G2, Canada",
918,Introduction,-73.54300917367391,45.547939933596055,"3860, Rue Ontario Est, Promenade Ontario, Hochelaga, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 1S6, Canada",
919,Introduction,-73.58422715803881,45.53028041015968,"1101, Boulevard Saint-Joseph Est, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 1P7, Canada",
920,Méfait,-73.59386913698317,45.52186757509838,"87, Avenue Laurier Ouest, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2T 2N2, Canada",
921,Méfait,-73.65341204897545,45.578362702354966,"2525, Boulevard Henri-Bourassa Est, Sault-aux-Récollets, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2B2W3, Canada",
922,Vol dans / sur véhicule à moteur,-73.60117625992932,45.61299124434633,"7010, Boulevard Henri-Bourassa Est, Montréal-Nord-Est, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 2Z6, Canada",
923,Méfait,-73.67460497827201,45.434954544853504,"275, 12e Avenue, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8S 2C5, Canada",
924,Vol de véhicule à moteur,-73.87403058573253,45.49747353922422,"510, Rue Laberge, Ile-Bizard, L'Île-Bizard–Sainte-Geneviève, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9C 2L1, Canada",
925,Introduction,-73.57180706631756,45.45804764416884,"4647, Rue de Verdun, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 2R9, Canada",
926,Méfait,-73.5603367383657,45.5196089513404,"1122, Rue Robin, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 3L4, Canada",
927,Méfait,-73.52082207931406,45.60809541848014,"2827, Rue Joseph-Nolin, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 4C5, Canada",
928,Vol de véhicule à moteur,-73.56058090449983,45.58222052512575,"6048, Avenue De Charette, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 2R8, Canada",
929,Introduction,-73.58422715803881,45.53028041015968,"1101, Boulevard Saint-Joseph Est, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 1P7, Canada",
930,Vol dans / sur véhicule à moteur,-73.63096512383363,45.42059166978328,"587, 76e Avenue, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8N 1T4, Canada",
931,Introduction,-73.66039299290465,45.457954501423714,"615, Avenue Hudson, Côte-Saint-Luc, Agglomération de Montréal, Montréal (06), Québec, H4W 2L6, Canada",
932,Introduction,-73.60298241806824,45.546956009214135,"1871, Rue Bélanger, Louis-Hébert, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2G 1C1, Canada",
933,Vol dans / sur véhicule à moteur,-73.5769255919859,45.48540555784986,"656, Rue Vinet, Petite-Bourgogne, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3J 2G2, Canada",
934,Vol dans / sur véhicule à moteur,-73.65961712395863,45.45838748032182,"5427, Avenue Westminster, Côte-Saint-Luc, Agglomération de Montréal, Montréal (06), Québec, H4W 2J2, Canada",
935,Vol dans / sur véhicule à moteur,-73.68196471335817,45.53831381238425,"11097, Rue Jacques Bizard, Chameran, Nouveau-Bordeau, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3M1P9, Canada",
936,Méfait,-73.65163763656362,45.558611538475,"1346, Rue Sauvé Est, Sault-au-Récollet, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2C 2G4, Canada",
937,Vol de véhicule à moteur,-73.59232400963239,45.56113296817275,"3602, Rue Bélair, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 1B3, Canada",
938,Vol dans / sur véhicule à moteur,-73.53671718535664,45.54982831107328,"4166, Rue Adam, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1V 1S7, Canada",
939,Vols qualifiés,-73.5593244330133,45.515011250088996,"527, Rue Sainte-Catherine Est, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 4S6, Canada",
940,Introduction,-73.58913760420177,45.47732853171418,"4272, Rue Langevin, Saint-Henri, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4C1C2, Canada",
941,Introduction,-73.62881257681227,45.50862263349385,"Institut de réadaptation Gingras-Lindsay-de-Montréal, Avenue Barclay, Glenmount, Parc-Kent, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3S 1J8, Canada",
942,Vol de véhicule à moteur,-73.49741374404599,45.66203263477024,"40e Avenue, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 1C2, Canada",
943,Vol de véhicule à moteur,-73.59712367736512,45.53776901940547,"1232, Rue de Bellechasse, Père-Marquette, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2S 2H9, Canada",
944,Introduction,-73.58170454989259,45.49357478648953,"1865, Boulevard De Maisonneuve Ouest, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 1J9, Canada",
945,Vol de véhicule à moteur,-73.61249947413694,45.544688389965856,"1244, Rue De Castelnau Est, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2R 2S5, Canada",
946,Vol dans / sur véhicule à moteur,-73.55224986737242,45.621381609867534,"9393, Boulevard Métropolitain, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1J 1X6, Canada",
947,Méfait,-73.61889367378625,45.50322204047489,"2905, Boulevard Édouard-Montpetit, Édouard-Montpetit, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3T 2A7, Canada",
948,Vol dans / sur véhicule à moteur,-73.57079130667087,45.509333530916244,"245, Rue Sherbrooke Ouest, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1X9, Canada",
949,Vol de véhicule à moteur,-73.71007777475356,45.53437272878441,"12217, Boulevard O'Brien, Cartierville, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4J 1Y4, Canada",
950,Introduction,-73.55951670379712,45.48446569961765,"1201, Rue De Montmorency, Pointe-Saint-Charles, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3K2B7, Canada",
951,Méfait,-73.57373368614174,45.48279065851919,"190, Rue Vinet, Petite-Bourgogne, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3J 1N6, Canada",
952,Vol dans / sur véhicule à moteur,-73.55969158747259,45.51122886337065,"1171, Rue Sainte-Élisabeth, Quartier Chinois, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1L2, Canada",
953,Vol de véhicule à moteur,-73.5579745481894,45.50203608422578,"455, Rue Saint-Pierre, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2Y 2M3, Canada",
954,Méfait,-73.52978836191646,45.557333476348866,"4951, Rue Sainte-Catherine Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1V 1Z9, Canada",
955,Introduction,-73.55004351632451,45.54909289870107,"3866, Rue Hochelaga, Hochelaga, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 1J7, Canada",
956,Vol de véhicule à moteur,-73.59164855401968,45.6479252896698,"8495, Boulevard Gouin Est, Marc-Aurèle-Fortin, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 3J7, Canada",
957,Vol de véhicule à moteur,-73.67654438745565,45.5471783498905,"10980, Rue Tolhurst, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3L 3A8, Canada",
958,Méfait,-73.58641883155872,45.60673305741796,"7171, Rue Bombardier, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1J 2A3, Canada",
959,Vol dans / sur véhicule à moteur,-73.5087655028312,45.672196823280856,"14100, Rue Prince Arthur, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 1C2, Canada",
960,Méfait,-73.558796224139,45.526555114599475,"1871, Rue Ontario Est, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 1S7, Canada",
961,Vol de véhicule à moteur,-73.87297314233906,45.42988981144721,"137, Rue Tower, Beaconsfield, Agglomération de Montréal, Montréal (06), Québec, H9W 3C1, Canada",
962,Vol de véhicule à moteur,-73.51054036945462,45.602878797069245,"9025, Rue Bellerive, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 4C5, Canada",
963,Méfait,-73.58248229816681,45.52726625104437,"901, Rue De Bienville, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 1W9, Canada",
964,Introduction,-73.5966661273715,45.543158874062684,"Rue Beaubien et avenue Papineau, Rue Beaubien Est, Père-Marquette, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2G1L7, Canada",
965,Méfait,-73.61726056984395,45.550763532864806,"1553, Rue Tillemont, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 1X6, Canada",
966,Vols qualifiés,-73.63520606568798,45.431026120707024,"2066, Avenue Dollard, Cecil-P.-Newman, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8N 2P5, Canada",
967,Vol de véhicule à moteur,-73.590614094418,45.60322774336545,"6680, Rue Bombardier, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 2Y7, Canada",
968,Vol dans / sur véhicule à moteur,-73.51305477558974,45.58896437499829,"7885, Rue La Fontaine, Bellerive, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 3H2, Canada",
969,Introduction,-73.56364932406638,45.65899626887523,"12545, 65e Avenue, Rivière-des-Prairies, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1C 1B1, Canada",
970,Vols qualifiés,-73.64346211108726,45.49977511531979,"4650, Avenue de Courtrai, Le Triangle, Savane, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4P 1V5, Canada",
971,Méfait,-73.58959020818668,45.63146949441485,"12000, Boulevard Armand-Bombardier, Marc-Aurèle-Fortin, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 5M9, Canada",
972,Méfait,-73.62659813695022,45.462723947521184,"2505, Boulevard Cavendish, Upper Lachine, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4B 2M7, Canada",
973,Méfait,-73.82548485363726,45.42618362284614,"1, Avenue Sainte-Anne, Village de Pointe-Claire, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9S 4L3, Canada",
974,Vol dans / sur véhicule à moteur,-73.55441676424125,45.556382533552274,"4101, Rue Sherbrooke Est, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 3E3, Canada",
975,Vol de véhicule à moteur,-73.63995323965074,45.4871493306671,"5350, Avenue Bourret, Snowdon, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3X 1H9, Canada",
976,Vol de véhicule à moteur,-73.60051712409145,45.63236309607376,"12241, Avenue Fernand-Gauthier, Marc-Aurèle-Fortin, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 5M9, Canada",
